               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.025867,           0.0049217,            0.036183,             0.55706,             0.57295,             0.49276,             0.40411,            0.019332,           0.0039328,            0.039709,           0.0066671,           0.0066671,           0.0066671
                 136,            0.026871,           0.0048818,            0.034834,              0.5877,             0.55764,               0.481,             0.38736,            0.020716,           0.0040115,            0.039957,           0.0066257,           0.0066257,           0.0066257
                 137,            0.026486,           0.0047493,            0.034541,             0.54557,             0.56962,             0.44965,             0.36934,            0.020628,           0.0039656,            0.040354,           0.0065843,           0.0065843,           0.0065843
                 138,            0.027505,           0.0046317,            0.034279,             0.69604,             0.48104,             0.47608,             0.38209,            0.021671,           0.0041128,            0.041126,           0.0065429,           0.0065429,           0.0065429
                 139,            0.026143,           0.0047811,            0.035216,             0.60152,             0.53513,             0.46778,             0.38807,            0.019748,            0.003832,            0.039998,           0.0065013,           0.0065013,           0.0065013
                 140,            0.025957,           0.0046297,            0.032488,             0.60284,             0.53529,             0.45478,             0.37034,             0.02044,           0.0039449,            0.040149,           0.0064597,           0.0064597,           0.0064597
                 141,            0.024873,           0.0045188,            0.033382,             0.52685,             0.57757,              0.4583,             0.37396,            0.020749,           0.0037958,            0.039643,           0.0064181,           0.0064181,           0.0064181
                 142,            0.027197,           0.0046195,            0.033435,             0.52936,             0.53094,             0.46542,             0.37437,            0.022801,           0.0038804,            0.040128,           0.0063764,           0.0063764,           0.0063764
                 143,            0.028306,           0.0045097,            0.034757,             0.54295,             0.55468,             0.47606,             0.38425,            0.020632,           0.0040242,             0.04146,           0.0063347,           0.0063347,           0.0063347
                 144,            0.026973,            0.004568,            0.031842,             0.44432,             0.59284,             0.45137,             0.35886,             0.02075,           0.0040596,            0.041445,            0.006293,            0.006293,            0.006293
                 145,             0.02589,           0.0044072,            0.035373,             0.48335,             0.62569,              0.4737,             0.38569,            0.021455,           0.0038587,            0.039964,           0.0062512,           0.0062512,           0.0062512
                 146,            0.026875,           0.0045332,            0.031073,             0.57883,              0.5312,             0.46153,             0.36733,             0.02018,           0.0039261,            0.039455,           0.0062093,           0.0062093,           0.0062093
                 147,            0.024534,           0.0046763,             0.03288,             0.57225,             0.58242,             0.46783,             0.38017,            0.019324,           0.0037673,             0.04023,           0.0061675,           0.0061675,           0.0061675
                 148,            0.026264,           0.0044692,            0.033025,             0.57261,             0.55164,             0.46459,             0.37377,            0.018958,           0.0037415,            0.040793,           0.0061256,           0.0061256,           0.0061256
                 149,            0.025591,            0.004434,            0.031206,             0.68429,             0.48148,             0.47087,             0.38681,            0.019543,           0.0037771,            0.039881,           0.0060838,           0.0060838,           0.0060838
                 150,            0.024777,           0.0043767,            0.031583,             0.58968,             0.56042,             0.50168,             0.41351,            0.020301,           0.0037467,            0.040347,           0.0060419,           0.0060419,           0.0060419
                 151,            0.024709,           0.0045512,            0.032005,             0.65349,              0.5178,             0.49151,              0.4041,            0.018991,           0.0037663,            0.039947,               0.006,               0.006,               0.006
                 152,             0.02488,           0.0045386,            0.030295,             0.68147,             0.50296,             0.48507,             0.39328,            0.019128,           0.0037865,            0.039786,           0.0059581,           0.0059581,           0.0059581
                 153,            0.026324,           0.0041985,            0.030107,             0.58554,             0.52611,             0.47041,             0.38842,            0.020987,           0.0037343,            0.039936,           0.0059162,           0.0059162,           0.0059162
                 154,            0.027295,           0.0044761,            0.030737,              0.5382,             0.58538,             0.49213,             0.39798,            0.021898,           0.0037494,            0.039028,           0.0058744,           0.0058744,           0.0058744
                 155,            0.026739,           0.0045213,            0.028997,             0.66274,             0.52264,             0.49762,             0.41183,            0.019916,           0.0036261,            0.038476,           0.0058325,           0.0058325,           0.0058325
