               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,             0.01793,           0.0059581,            0.015259,             0.67119,             0.52977,             0.53786,             0.44931,            0.015001,           0.0065028,            0.037159,           0.0042969,           0.0042969,           0.0042969
                  66,            0.019156,           0.0063582,            0.015223,             0.55922,             0.59669,             0.56468,               0.463,            0.015892,           0.0064633,             0.03645,            0.004184,            0.004184,            0.004184
                  67,            0.020112,           0.0060803,            0.015248,             0.60777,             0.58107,             0.55416,             0.45562,            0.016323,           0.0064989,            0.035861,            0.004073,            0.004073,            0.004073
                  68,            0.018694,            0.006132,            0.015396,             0.73786,             0.49737,             0.54539,             0.44854,            0.016004,           0.0064066,            0.034277,           0.0039638,           0.0039638,           0.0039638
                  69,            0.017126,           0.0060494,             0.01478,             0.59292,             0.58311,             0.57393,              0.4797,            0.015461,            0.006114,             0.03544,           0.0038567,           0.0038567,           0.0038567
                  70,            0.019401,           0.0064837,            0.014391,             0.52432,             0.66347,             0.61598,             0.51914,            0.014463,           0.0058183,            0.031994,           0.0037517,           0.0037517,           0.0037517
                  71,            0.018566,           0.0058508,            0.013401,             0.51048,             0.67166,             0.59283,             0.48934,            0.015076,            0.005889,            0.035175,           0.0036489,           0.0036489,           0.0036489
                  72,             0.01625,           0.0056508,            0.013907,             0.49235,             0.61191,             0.56983,             0.47985,            0.014762,           0.0059348,            0.033128,           0.0035484,           0.0035484,           0.0035484
                  73,            0.017932,           0.0060049,            0.014233,             0.59887,             0.61794,             0.56365,              0.4671,            0.014568,           0.0057211,            0.034865,           0.0034503,           0.0034503,           0.0034503
                  74,            0.018558,           0.0059402,            0.014227,             0.72713,             0.55269,             0.59128,             0.49453,            0.015078,           0.0057354,            0.032763,           0.0033548,           0.0033548,           0.0033548
                  75,            0.017007,            0.005466,            0.013384,             0.49622,             0.68417,             0.58053,             0.49293,            0.014272,           0.0056542,            0.030922,           0.0032618,           0.0032618,           0.0032618
                  76,            0.018377,           0.0060408,            0.012738,             0.62216,             0.57248,             0.56504,             0.47085,            0.015163,            0.005866,            0.034438,           0.0031716,           0.0031716,           0.0031716
                  77,            0.016533,           0.0056638,            0.013087,             0.51721,               0.595,              0.5837,             0.49393,             0.01413,           0.0056768,            0.032042,           0.0030841,           0.0030841,           0.0030841
                  78,            0.017226,           0.0056504,            0.012209,             0.61429,              0.5582,             0.57752,             0.48081,            0.014538,           0.0056953,            0.031654,           0.0029996,           0.0029996,           0.0029996
                  79,            0.016068,           0.0056354,            0.012789,             0.48241,             0.66336,             0.56771,             0.48715,             0.01435,           0.0060091,            0.033596,           0.0029179,           0.0029179,           0.0029179
                  80,            0.015778,           0.0053563,            0.012034,             0.54184,             0.63818,             0.58025,             0.49182,            0.014614,             0.00602,            0.031902,           0.0028394,           0.0028394,           0.0028394
