               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,             0.02828,           0.0052358,            0.049867,             0.69084,             0.34558,             0.33243,             0.24574,            0.023213,           0.0046053,            0.048337,           0.0054987,           0.0054987,           0.0054987
                  83,            0.028208,           0.0051711,            0.047671,              0.7033,             0.36521,             0.34358,             0.26263,            0.024975,           0.0043526,            0.047438,           0.0054157,           0.0054157,           0.0054157
                  84,            0.030412,           0.0055191,            0.047648,              0.6984,             0.34615,             0.33325,             0.25529,             0.02457,           0.0044757,            0.048251,           0.0053329,           0.0053329,           0.0053329
                  85,            0.028701,           0.0050626,             0.04984,             0.72546,             0.33902,             0.32809,             0.25184,            0.025425,           0.0044045,            0.048647,           0.0052505,           0.0052505,           0.0052505
                  86,            0.028389,           0.0051302,             0.04805,             0.73303,             0.37063,             0.35277,             0.27157,            0.022185,           0.0043637,            0.047322,           0.0051684,           0.0051684,           0.0051684
                  87,            0.028691,            0.005139,            0.047351,             0.76019,             0.33303,             0.36375,             0.27766,            0.023175,           0.0044651,            0.046951,           0.0050866,           0.0050866,           0.0050866
                  88,            0.025254,            0.005108,            0.047547,             0.74762,             0.31957,             0.35318,             0.28276,            0.021304,           0.0043051,            0.046738,           0.0050052,           0.0050052,           0.0050052
                  89,            0.025873,           0.0050053,            0.046391,             0.73511,             0.40552,             0.38257,             0.29763,            0.022801,           0.0041774,            0.045863,           0.0049243,           0.0049243,           0.0049243
                  90,            0.025845,            0.005186,            0.045647,             0.75646,             0.36193,             0.36901,             0.28934,            0.020743,           0.0041942,            0.045734,           0.0048439,           0.0048439,           0.0048439
                  91,             0.02518,           0.0049836,            0.043526,              0.7836,             0.31146,              0.3809,             0.30171,            0.022928,           0.0041653,            0.046025,           0.0047639,           0.0047639,           0.0047639
                  92,            0.027464,           0.0049037,             0.04402,             0.82187,             0.28003,             0.36683,             0.27787,            0.023196,            0.004156,            0.045853,           0.0046845,           0.0046845,           0.0046845
                  93,            0.026911,           0.0050643,            0.044016,             0.81363,             0.30579,             0.38154,             0.30801,            0.021091,           0.0041614,            0.046015,           0.0046057,           0.0046057,           0.0046057
                  94,            0.027233,             0.00512,            0.045463,             0.70784,             0.38489,              0.3743,             0.28873,            0.021749,           0.0042611,            0.045335,           0.0045275,           0.0045275,           0.0045275
                  95,            0.026277,           0.0047826,            0.045584,             0.70686,             0.39584,             0.37941,             0.31002,            0.020593,           0.0040262,            0.044939,           0.0044499,           0.0044499,           0.0044499
                  96,            0.026844,           0.0048803,            0.044543,             0.80151,              0.3097,             0.38602,             0.30273,             0.02179,           0.0040936,            0.045072,           0.0043731,           0.0043731,           0.0043731
