               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.030394,           0.0054796,              0.0452,             0.74018,             0.29243,             0.36567,             0.28377,            0.024102,           0.0043484,            0.046256,           0.0083849,           0.0083849,           0.0083849
                  91,            0.028284,           0.0052736,            0.042671,             0.75558,             0.33142,             0.37366,              0.2922,            0.025863,           0.0042403,            0.046424,           0.0083511,           0.0083511,           0.0083511
                  92,             0.03093,           0.0050205,            0.043295,             0.71964,             0.36774,             0.39135,             0.30528,            0.023584,           0.0043804,            0.045933,           0.0083171,           0.0083171,           0.0083171
                  93,            0.031249,           0.0053549,            0.043236,               0.659,             0.41161,             0.35567,             0.27676,            0.026725,           0.0042537,            0.045473,           0.0082829,           0.0082829,           0.0082829
                  94,              0.0321,           0.0053674,            0.044754,             0.62216,             0.45752,             0.36507,             0.27347,            0.028919,            0.004251,            0.046423,           0.0082483,           0.0082483,           0.0082483
                  95,            0.032302,           0.0052567,            0.046219,              0.6961,             0.40025,             0.37035,             0.28149,            0.023503,            0.004339,             0.04674,           0.0082136,           0.0082136,           0.0082136
                  96,            0.030985,           0.0054266,            0.044897,             0.46401,             0.51259,             0.38012,             0.28442,             0.02388,           0.0044992,            0.045951,           0.0081786,           0.0081786,           0.0081786
                  97,            0.028376,            0.005155,            0.043572,             0.67707,             0.40493,             0.38636,              0.3002,            0.025289,           0.0043659,            0.045449,           0.0081433,           0.0081433,           0.0081433
                  98,            0.031657,           0.0048577,            0.043377,              0.4571,              0.5381,             0.39856,             0.30935,            0.025736,           0.0044705,            0.045393,           0.0081078,           0.0081078,           0.0081078
                  99,            0.029071,            0.005084,            0.041243,             0.53004,             0.50386,             0.39832,             0.30745,            0.023423,           0.0043102,            0.045579,           0.0080721,           0.0080721,           0.0080721
                 100,            0.029233,           0.0052715,            0.043805,             0.49901,             0.55682,             0.39305,             0.30014,            0.021899,           0.0043116,            0.044616,           0.0080362,           0.0080362,           0.0080362
                 101,            0.027829,           0.0051221,            0.040354,             0.45022,             0.63702,             0.39339,             0.28919,            0.024443,           0.0042581,            0.044739,               0.008,               0.008,               0.008
                 102,            0.030099,           0.0050828,            0.041766,             0.49053,             0.58945,             0.42744,             0.33649,            0.021552,            0.004188,            0.044738,           0.0079636,           0.0079636,           0.0079636
                 103,            0.030522,           0.0049226,            0.042218,             0.68168,             0.42722,             0.40779,             0.31905,             0.02238,            0.004285,            0.043908,            0.007927,            0.007927,            0.007927
                 104,             0.02929,           0.0050304,            0.039998,             0.73724,             0.31811,             0.39388,             0.30403,            0.022733,           0.0043357,            0.043865,           0.0078902,           0.0078902,           0.0078902
                 105,            0.028291,            0.004926,            0.042351,             0.62363,             0.43041,             0.38429,             0.29966,            0.023717,           0.0043089,            0.044253,           0.0078532,           0.0078532,           0.0078532
                 106,            0.029962,           0.0051362,            0.040402,             0.57498,             0.48709,             0.38006,             0.29948,            0.022747,           0.0042671,            0.043909,            0.007816,            0.007816,            0.007816
                 107,            0.027617,           0.0048765,             0.04133,             0.44844,             0.57004,             0.40508,             0.32159,             0.02316,           0.0042275,            0.043378,           0.0077785,           0.0077785,           0.0077785
                 108,            0.031069,           0.0047087,            0.038827,             0.52488,             0.53089,             0.41666,             0.32484,            0.025767,           0.0042182,            0.043171,           0.0077409,           0.0077409,           0.0077409
                 109,             0.03011,            0.004925,            0.040679,             0.72825,             0.38976,             0.42387,             0.33494,            0.023392,           0.0043255,            0.042973,           0.0077031,           0.0077031,           0.0077031
                 110,             0.02827,           0.0051386,            0.039051,             0.69155,             0.41303,              0.4077,             0.31595,            0.022055,           0.0043243,            0.043355,           0.0076651,           0.0076651,           0.0076651
                 111,             0.02762,           0.0047737,            0.040921,             0.52851,             0.49831,             0.40715,              0.3247,            0.021115,           0.0041551,               0.043,           0.0076269,           0.0076269,           0.0076269
                 112,            0.030677,           0.0048339,            0.040374,             0.51623,             0.54429,             0.41666,             0.32019,            0.024329,           0.0042668,            0.042704,           0.0075886,           0.0075886,           0.0075886
                 113,            0.031142,           0.0049029,            0.038888,             0.53079,             0.52021,             0.42193,             0.33119,            0.024684,           0.0043174,            0.042754,           0.0075501,           0.0075501,           0.0075501
